nominal;data;curs;cdx
100;12.02.2021;"14,0746";Армянский драм
100;11.02.2021;"14,0927";Армянский драм
100;10.02.2021;"14,1570";Армянский драм
100;09.02.2021;"14,1921";Армянский драм
100;06.02.2021;"14,4319";Армянский драм
100;05.02.2021;"14,5396";Армянский драм
100;04.02.2021;"14,6013";Армянский драм
100;03.02.2021;"14,6408";Армянский драм
100;02.02.2021;"14,5687";Армянский драм
100;30.01.2021;"14,6852";Армянский драм
100;29.01.2021;"14,7031";Армянский драм
100;28.01.2021;"14,4377";Армянский драм
100;27.01.2021;"14,5607";Армянский драм
100;26.01.2021;"14,3969";Армянский драм
100;23.01.2021;"14,3017";Армянский драм
100;22.01.2021;"14,1217";Армянский драм
100;21.01.2021;"14,0486";Армянский драм
100;20.01.2021;"14,1183";Армянский драм
100;19.01.2021;"14,1023";Армянский драм
100;16.01.2021;"13,9980";Армянский драм
100;15.01.2021;"13,9938";Армянский драм
100;14.01.2021;"14,0385";Армянский драм
100;13.01.2021;"14,1933";Армянский драм
100;12.01.2021;"14,2682";Армянский драм
100;01.01.2021;"14,1457";Армянский драм
100;31.12.2020;"14,1457";Армянский драм
100;30.12.2020;"14,1037";Армянский драм
100;29.12.2020;"14,1154";Армянский драм
100;26.12.2020;"14,1043";Армянский драм
100;25.12.2020;"14,3301";Армянский драм
100;24.12.2020;"14,4485";Армянский драм
100;23.12.2020;"14,4279";Армянский драм
100;22.12.2020;"14,2982";Армянский драм
100;19.12.2020;"14,0384";Армянский драм
100;18.12.2020;"13,9671";Армянский драм
100;17.12.2020;"14,0517";Армянский драм
100;16.12.2020;"14,0632";Армянский драм
100;15.12.2020;"13,9707";Армянский драм
100;12.12.2020;"14,2131";Армянский драм
100;11.12.2020;"14,3340";Армянский драм
100;10.12.2020;"14,2549";Армянский драм
100;09.12.2020;"14,4648";Армянский драм
100;08.12.2020;"14,5804";Армянский драм
100;05.12.2020;"14,5808";Армянский драм
100;04.12.2020;"14,7958";Армянский драм
100;03.12.2020;"14,8338";Армянский драм
100;02.12.2020;"15,0311";Армянский драм
100;01.12.2020;"14,9938";Армянский драм
100;28.11.2020;"14,9699";Армянский драм
100;27.11.2020;"14,8747";Армянский драм
100;26.11.2020;"14,8715";Армянский драм
100;25.11.2020;"15,2162";Армянский драм
100;24.11.2020;"15,2052";Армянский драм
100;21.11.2020;"15,2558";Армянский драм
100;20.11.2020;"15,3369";Армянский драм
100;19.11.2020;"15,2924";Армянский драм
100;18.11.2020;"15,3581";Армянский драм
100;17.11.2020;"15,4846";Армянский драм
100;14.11.2020;"15,6215";Армянский драм
100;13.11.2020;"15,5863";Армянский драм
100;12.11.2020;"15,4226";Армянский драм
100;11.11.2020;"15,4824";Армянский драм
100;10.11.2020;"15,5410";Армянский драм
100;07.11.2020;"15,6567";Армянский драм
100;06.11.2020;"15,8930";Армянский драм
100;04.11.2020;"16,2257";Армянский драм
100;03.11.2020;"16,3554";Армянский драм
100;31.10.2020;"16,0868";Армянский драм
100;30.10.2020;"16,0077";Армянский драм
100;29.10.2020;"15,7268";Армянский драм
100;28.10.2020;"15,5007";Армянский драм
100;27.10.2020;"15,4746";Армянский драм
100;24.10.2020;"15,4694";Армянский драм
100;23.10.2020;"15,5917";Армянский драм
100;22.10.2020;"15,6157";Армянский драм
100;21.10.2020;"15,7957";Армянский драм
100;20.10.2020;"15,8705";Армянский драм
100;17.10.2020;"15,8567";Армянский драм
100;16.10.2020;"15,8640";Армянский драм
100;15.10.2020;"15,7545";Армянский драм
100;14.10.2020;"15,7597";Армянский драм
100;13.10.2020;"15,6887";Армянский драм
100;10.10.2020;"15,7073";Армянский драм
100;09.10.2020;"15,8914";Армянский драм
100;08.10.2020;"15,9600";Армянский драм
100;07.10.2020;"16,0425";Армянский драм
100;06.10.2020;"15,9445";Армянский драм
100;03.10.2020;"16,0024";Армянский драм
100;02.10.2020;"15,8355";Армянский драм
100;01.10.2020;"16,1809";Армянский драм
100;30.09.2020;"16,4075";Армянский драм
100;29.09.2020;"16,2119";Армянский драм
100;26.09.2020;"15,7967";Армянский драм
100;25.09.2020;"15,8737";Армянский драм
100;24.09.2020;"15,7237";Армянский драм
100;23.09.2020;"15,7176";Армянский драм
100;22.09.2020;"15,6699";Армянский драм
100;19.09.2020;"15,4897";Армянский драм
100;18.09.2020;"15,4498";Армянский драм
100;17.09.2020;"15,4392";Армянский драм
100;16.09.2020;"15,4201";Армянский драм
100;15.09.2020;"15,3324";Армянский драм
100;12.09.2020;"15,3368";Армянский драм
100;11.09.2020;"15,4484";Армянский драм
100;10.09.2020;"15,5438";Армянский драм
100;09.09.2020;"15,5659";Армянский драм
100;08.09.2020;"15,4900";Армянский драм
100;05.09.2020;"15,4226";Армянский драм
100;04.09.2020;"15,5316";Армянский драм
100;03.09.2020;"15,1785";Армянский драм
100;02.09.2020;"15,0851";Армянский драм
100;01.09.2020;"15,1579";Армянский драм
100;29.08.2020;"15,3324";Армянский драм
100;28.08.2020;"15,4710";Армянский драм
100;27.08.2020;"15,5396";Армянский драм
100;26.08.2020;"15,3255";Армянский драм
100;25.08.2020;"15,3124";Армянский драм
100;22.08.2020;"15,2878";Армянский драм
100;21.08.2020;"15,2043";Армянский драм
100;20.08.2020;"15,0915";Армянский драм
100;19.08.2020;"15,1406";Армянский драм
100;18.08.2020;"15,0449";Армянский драм
100;15.08.2020;"15,0774";Армянский драм
100;14.08.2020;"15,1454";Армянский драм
100;13.08.2020;"15,0938";Армянский драм
100;12.08.2020;"15,0736";Армянский драм
100;11.08.2020;"15,2019";Армянский драм
100;08.08.2020;"15,1549";Армянский драм
100;07.08.2020;"15,0257";Армянский драм
100;06.08.2020;"15,0845";Армянский драм
100;05.08.2020;"15,1144";Армянский драм
100;04.08.2020;"15,2810";Армянский драм
100;01.08.2020;"15,0958";Армянский драм
100;31.07.2020;"15,1452";Армянский драм
100;30.07.2020;"14,8876";Армянский драм
100;29.07.2020;"14,7740";Армянский драм
100;28.07.2020;"14,7082";Армянский драм
100;25.07.2020;"14,7380";Армянский драм
100;24.07.2020;"14,6165";Армянский драм
100;23.07.2020;"14,6015";Армянский драм
100;22.07.2020;"14,6626";Армянский драм
100;21.07.2020;"14,8622";Армянский драм
100;18.07.2020;"14,8322";Армянский драм
100;17.07.2020;"14,6959";Армянский драм
100;16.07.2020;"14,5230";Армянский драм
100;15.07.2020;"14,6202";Армянский драм
100;14.07.2020;"14,5303";Армянский драм
100;11.07.2020;"14,6383";Армянский драм
100;10.07.2020;"14,6114";Армянский драм
100;09.07.2020;"14,6399";Армянский драм
100;08.07.2020;"14,9014";Армянский драм
100;07.07.2020;"14,6973";Армянский драм
100;04.07.2020;"14,5691";Армянский драм
100;03.07.2020;"14,6216";Армянский драм
100;02.07.2020;"14,6038";Армянский драм
100;01.07.2020;"14,6204";Армянский драм
100;30.06.2020;"14,5127";Армянский драм
100;27.06.2020;"14,3509";Армянский драм
100;26.06.2020;"14,4120";Армянский драм
100;25.06.2020;"14,3203";Армянский драм
100;24.06.2020;"14,2995";Армянский драм
100;23.06.2020;"14,4577";Армянский драм
100;20.06.2020;"14,4762";Армянский драм
100;19.06.2020;"14,4436";Армянский драм
100;18.06.2020;"14,4034";Армянский драм
100;17.06.2020;"14,4445";Армянский драм
100;16.06.2020;"14,5776";Армянский драм
100;12.06.2020;"14,3050";Армянский драм
100;11.06.2020;"14,2037";Армянский драм
100;10.06.2020;"14,2656";Армянский драм
100;09.06.2020;"14,1580";Армянский драм
100;06.06.2020;"14,1801";Армянский драм
100;05.06.2020;"14,3036";Армянский драм
100;04.06.2020;"14,0997";Армянский драм
100;03.06.2020;"14,2586";Армянский драм
100;02.06.2020;"14,4062";Армянский драм
100;30.05.2020;"14,6212";Армянский драм
100;29.05.2020;"14,6931";Армянский драм
100;28.05.2020;"14,6734";Армянский драм
100;27.05.2020;"14,7015";Армянский драм
100;26.05.2020;"14,8110";Армянский драм
100;23.05.2020;"14,9238";Армянский драм
100;22.05.2020;"14,6658";Армянский драм
100;21.05.2020;"14,9490";Армянский драм
100;20.05.2020;"14,8991";Армянский драм
100;19.05.2020;"14,9979";Армянский драм
100;16.05.2020;"15,0104";Армянский драм
100;15.05.2020;"15,1601";Армянский драм
100;14.05.2020;"15,0783";Армянский драм
100;13.05.2020;"15,0569";Армянский драм
100;09.05.2020;"15,2377";Армянский драм
100;08.05.2020;"15,3292";Армянский драм
100;07.05.2020;"15,3900";Армянский драм
100;01.05.2020;"15,1668";Армянский драм
100;30.04.2020;"15,3641";Армянский драм
100;29.04.2020;"15,4968";Армянский драм
100;28.04.2020;"15,4813";Армянский драм
100;25.04.2020;"15,5773";Армянский драм
100;24.04.2020;"15,6584";Армянский драм
100;23.04.2020;"16,0220";Армянский драм
100;22.04.2020;"15,8077";Армянский драм
100;21.04.2020;"15,4284";Армянский драм
100;18.04.2020;"15,2604";Армянский драм
100;17.04.2020;"15,4045";Армянский драм
100;16.04.2020;"15,1801";Армянский драм
100;15.04.2020;"15,0699";Армянский драм
100;14.04.2020;"14,9690";Армянский драм
100;11.04.2020;"14,9582";Армянский драм
100;10.04.2020;"14,9210";Армянский драм
100;09.04.2020;"15,1697";Армянский драм
100;08.04.2020;"15,0534";Армянский драм
100;07.04.2020;"15,2434";Армянский драм
100;28.03.2020;"15,7194";Армянский драм
100;27.03.2020;"15,9196";Армянский драм
100;26.03.2020;"15,7555";Армянский драм
100;25.03.2020;"15,9695";Армянский драм
100;24.03.2020;"16,3811";Армянский драм
100;21.03.2020;"15,8530";Армянский драм
100;20.03.2020;"16,3153";Армянский драм
100;19.03.2020;"15,7658";Армянский драм
100;18.03.2020;"15,0872";Армянский драм
100;17.03.2020;"15,1951";Армянский драм
100;14.03.2020;"15,1112";Армянский драм
100;13.03.2020;"15,2870";Армянский драм
100;12.03.2020;"14,7975";Армянский драм
100;11.03.2020;"15,0435";Армянский драм
100;07.03.2020;"14,0955";Армянский драм
100;06.03.2020;"13,8174";Армянский драм
100;05.03.2020;"13,7951";Армянский драм
100;04.03.2020;"13,8786";Армянский драм
100;03.03.2020;"13,8688";Армянский драм
100;29.02.2020;"13,9914";Армянский драм
100;28.02.2020;"13,7173";Армянский драм
100;27.02.2020;"13,6995";Армянский драм
100;26.02.2020;"13,5748";Армянский драм
100;22.02.2020;"13,4521";Армянский драм
100;21.02.2020;"13,3211";Армянский драм
100;20.02.2020;"13,3070";Армянский драм
100;19.02.2020;"13,3270";Армянский драм
100;18.02.2020;"13,2306";Армянский драм
100;15.02.2020;"13,2609";Армянский драм
100;14.02.2020;"13,2849";Армянский драм
100;13.02.2020;"13,1760";Армянский драм
100;12.02.2020;"13,3575";Армянский драм
100;11.02.2020;"13,3203";Армянский драм
100;08.02.2020;"13,2592";Армянский драм
100;07.02.2020;"13,1239";Армянский драм
100;06.02.2020;"13,2025";Армянский драм
100;05.02.2020;"13,2569";Армянский драм
100;04.02.2020;"13,3561";Армянский драм
100;01.02.2020;"13,1951";Армянский драм
100;31.01.2020;"13,1736";Армянский драм
100;30.01.2020;"13,0394";Армянский драм
100;29.01.2020;"13,1306";Армянский драм
100;28.01.2020;"13,0278";Армянский драм
100;25.01.2020;"12,9160";Армянский драм
100;24.01.2020;"12,9538";Армянский драм
100;23.01.2020;"12,9293";Армянский драм
100;22.01.2020;"12,9337";Армянский драм
100;21.01.2020;"12,8387";Армянский драм
100;18.01.2020;"12,8261";Армянский драм
100;17.01.2020;"12,8336";Армянский драм
100;16.01.2020;"12,8252";Армянский драм
100;15.01.2020;"12,8013";Армянский драм
100;14.01.2020;"12,7305";Армянский драм
100;11.01.2020;"12,7965";Армянский драм
100;10.01.2020;"12,7904";Армянский драм
100;01.01.2020;"12,9239";Армянский драм
100;31.12.2019;"12,9239";Армянский драм
100;28.12.2019;"12,9502";Армянский драм
100;27.12.2019;"12,9153";Армянский драм
100;26.12.2019;"12,8576";Армянский драм
100;25.12.2019;"12,9989";Армянский драм
100;24.12.2019;"13,0162";Армянский драм
100;21.12.2019;"13,0491";Армянский драм
100;20.12.2019;"13,0744";Армянский драм
100;19.12.2019;"13,0927";Армянский драм
100;18.12.2019;"13,1027";Армянский драм
100;17.12.2019;"13,1425";Армянский драм
100;14.12.2019;"13,0867";Армянский драм
100;13.12.2019;"13,2271";Армянский драм
100;12.12.2019;"13,2982";Армянский драм
100;11.12.2019;"13,3401";Армянский драм
100;10.12.2019;"13,3245";Армянский драм
100;07.12.2019;"13,3233";Армянский драм
100;06.12.2019;"13,3431";Армянский драм
100;05.12.2019;"13,4299";Армянский драм
100;04.12.2019;"13,4184";Армянский драм
100;03.12.2019;"13,4678";Армянский драм
100;30.11.2019;"13,4062";Армянский драм
100;29.11.2019;"13,4101";Армянский драм
100;28.11.2019;"13,3973";Армянский драм
100;27.11.2019;"13,4081";Армянский драм
100;26.11.2019;"13,3537";Армянский драм
100;23.11.2019;"13,3424";Армянский драм
100;22.11.2019;"13,3703";Армянский драм
100;21.11.2019;"13,4217";Армянский драм
100;20.11.2019;"13,3556";Армянский драм
100;19.11.2019;"13,3447";Армянский драм
100;16.11.2019;"13,3657";Армянский драм
100;15.11.2019;"13,4331";Армянский драм
100;14.11.2019;"13,4312";Армянский драм
100;13.11.2019;"13,3584";Армянский драм
100;12.11.2019;"13,3707";Армянский драм
100;09.11.2019;"13,3395";Армянский драм
100;08.11.2019;"13,3396";Армянский драм
100;07.11.2019;"13,3099";Армянский драм
100;06.11.2019;"13,2665";Армянский драм
100;02.11.2019;"13,4379";Армянский драм
100;01.11.2019;"13,3910";Армянский драм
100;31.10.2019;"13,4160";Армянский драм
100;30.10.2019;"13,4157";Армянский драм
100;29.10.2019;"13,4265";Армянский драм
100;26.10.2019;"13,4094";Армянский драм
100;25.10.2019;"13,4329";Армянский драм
100;24.10.2019;"13,3682";Армянский драм
100;23.10.2019;"13,3853";Армянский драм
100;22.10.2019;"13,3600";Армянский драм
100;19.10.2019;"13,4329";Армянский драм
100;18.10.2019;"13,4062";Армянский драм
100;17.10.2019;"13,4868";Армянский драм
100;16.10.2019;"13,4565";Армянский драм
100;15.10.2019;"13,5022";Армянский драм
100;12.10.2019;"13,4641";Армянский драм
100;11.10.2019;"13,5727";Армянский драм
100;10.10.2019;"13,6545";Армянский драм
100;09.10.2019;"13,6076";Армянский драм
100;08.10.2019;"13,6117";Армянский драм
100;05.10.2019;"13,6446";Армянский драм
100;04.10.2019;"13,6629";Армянский драм
100;03.10.2019;"13,7392";Армянский драм
100;02.10.2019;"13,6695";Армянский драм
100;01.10.2019;"13,5657";Армянский драм
100;28.09.2019;"13,5398";Армянский драм
100;27.09.2019;"13,5117";Армянский драм
100;26.09.2019;"13,4876";Армянский драм
100;25.09.2019;"13,3892";Армянский драм
100;24.09.2019;"13,4424";Армянский драм
100;21.09.2019;"13,3995";Армянский драм
100;20.09.2019;"13,4845";Армянский драм
100;19.09.2019;"13,5156";Армянский драм
100;18.09.2019;"13,4539";Армянский драм
100;17.09.2019;"13,3866";Армянский драм
100;14.09.2019;"13,5188";Армянский драм
100;13.09.2019;"13,6884";Армянский драм
100;12.09.2019;"13,7318";Армянский драм
100;11.09.2019;"13,7405";Армянский драм
100;10.09.2019;"13,7535";Армянский драм
100;07.09.2019;"13,8433";Армянский драм
100;06.09.2019;"13,8548";Армянский драм
100;05.09.2019;"13,9487";Армянский драм
100;04.09.2019;"14,0488";Армянский драм
100;03.09.2019;"13,9818";Армянский драм
100;31.08.2019;"13,9596";Армянский драм
100;30.08.2019;"14,0078";Армянский драм
100;29.08.2019;"13,9522";Армянский драм
100;28.08.2019;"13,9174";Армянский драм
100;27.08.2019;"13,8454";Армянский драм
100;24.08.2019;"13,7825";Армянский драм
100;23.08.2019;"13,7827";Армянский драм
100;22.08.2019;"13,9179";Армянский драм
100;21.08.2019;"14,0332";Армянский драм
100;20.08.2019;"13,9874";Армянский драм
100;17.08.2019;"13,8531";Армянский драм
100;16.08.2019;"13,8426";Армянский драм
100;15.08.2019;"13,7053";Армянский драм
100;14.08.2019;"13,7819";Армянский драм
100;13.08.2019;"13,7426";Армянский драм
100;10.08.2019;"13,7031";Армянский драм
100;09.08.2019;"13,6698";Армянский драм
100;08.08.2019;"13,6699";Армянский драм
100;07.08.2019;"13,6947";Армянский драм
100;06.08.2019;"13,6704";Армянский драм
