nominal;data;curs;cdx
1;13.10.2021;"83,0934";Åâðî
1;12.10.2021;"82,9273";Åâðî
1;09.10.2021;"83,1248";Åâðî
1;08.10.2021;"83,6053";Åâðî
1;07.10.2021;"83,9251";Åâðî
1;06.10.2021;"84,1723";Åâðî
1;05.10.2021;"84,6355";Åâðî
1;02.10.2021;"84,4577";Åâðî
1;01.10.2021;"84,3050";Åâðî
1;30.09.2021;"84,8755";Åâðî
1;29.09.2021;"84,6752";Åâðî
1;28.09.2021;"85,0355";Åâðî
1;25.09.2021;"85,6823";Åâðî
1;24.09.2021;"85,2040";Åâðî
1;23.09.2021;"85,4889";Åâðî
1;22.09.2021;"85,8568";Åâðî
1;21.09.2021;"85,8785";Åâðî
1;18.09.2021;"85,4614";Åâðî
1;17.09.2021;"85,3622";Åâðî
1;16.09.2021;"86,0674";Åâðî
1;15.09.2021;"85,9880";Åâðî
1;14.09.2021;"86,1150";Åâðî
1;11.09.2021;"86,1478";Åâðî
1;10.09.2021;"86,4677";Åâðî
1;09.09.2021;"86,9114";Åâðî
1;08.09.2021;"86,8922";Åâðî
1;07.09.2021;"86,5743";Åâðî
1;04.09.2021;"86,5366";Åâðî
1;03.09.2021;"86,2970";Åâðî
1;02.09.2021;"86,3949";Åâðî
1;01.09.2021;"86,6660";Åâðî
1;31.08.2021;"86,8104";Åâðî
1;28.08.2021;"87,0304";Åâðî
1;27.08.2021;"87,0576";Åâðî
1;26.08.2021;"86,5814";Åâðî
1;25.08.2021;"86,8058";Åâðî
1;24.08.2021;"86,7838";Åâðî
1;21.08.2021;"86,8646";Åâðî
1;20.08.2021;"86,6150";Åâðî
1;19.08.2021;"86,1210";Åâðî
1;18.08.2021;"86,4804";Åâðî
1;17.08.2021;"86,5072";Åâðî
1;14.08.2021;"86,2195";Åâðî
1;13.08.2021;"86,3457";Åâðî
1;12.08.2021;"86,6257";Åâðî
1;11.08.2021;"86,3578";Åâðî
1;10.08.2021;"86,4378";Åâðî
1;07.08.2021;"86,4621";Åâðî
1;06.08.2021;"86,6529";Åâðî
1;05.08.2021;"86,4112";Åâðî
1;04.08.2021;"86,5578";Åâðî
1;03.08.2021;"86,7717";Åâðî
1;31.07.2021;"86,9913";Åâðî
1;30.07.2021;"86,8624";Åâðî
1;29.07.2021;"86,9173";Åâðî
1;28.07.2021;"86,9919";Åâðî
1;27.07.2021;"87,3171";Åâðî
1;24.07.2021;"86,8451";Åâðî
1;23.07.2021;"86,9227";Åâðî
1;22.07.2021;"87,5983";Åâðî
1;21.07.2021;"87,7727";Åâðî
1;20.07.2021;"87,6097";Åâðî
1;17.07.2021;"87,5673";Åâðî
1;16.07.2021;"87,8316";Åâðî
1;15.07.2021;"87,3917";Åâðî
1;14.07.2021;"87,7820";Åâðî
1;13.07.2021;"88,6050";Åâðî
1;10.07.2021;"88,1397";Åâðî
1;09.07.2021;"88,7755";Åâðî
1;08.07.2021;"87,5588";Åâðî
1;07.07.2021;"87,0034";Åâðî
1;06.07.2021;"87,0272";Åâðî
1;03.07.2021;"87,0748";Åâðî
1;02.07.2021;"86,4113";Åâðî
1;01.07.2021;"86,5118";Åâðî
1;30.06.2021;"86,2026";Åâðî
1;29.06.2021;"86,1657";Åâðî
1;26.06.2021;"86,1919";Åâðî
1;25.06.2021;"86,3283";Åâðî
1;24.06.2021;"86,7137";Åâðî
1;23.06.2021;"87,0677";Åâðî
1;22.06.2021;"86,8942";Åâðî
1;19.06.2021;"85,9943";Åâðî
1;18.06.2021;"86,7012";Åâðî
1;17.06.2021;"87,3536";Åâðî
1;16.06.2021;"87,2110";Åâðî
1;12.06.2021;"87,3274";Åâðî
1;11.06.2021;"87,8065";Åâðî
1;10.06.2021;"87,8114";Åâðî
1;09.06.2021;"88,6433";Åâðî
1;08.06.2021;"88,6530";Åâðî
1;05.06.2021;"88,7545";Åâðî
1;04.06.2021;"89,2644";Åâðî
1;03.06.2021;"89,6895";Åâðî
1;02.06.2021;"89,5958";Åâðî
1;01.06.2021;"89,3778";Åâðî
1;29.05.2021;"89,6731";Åâðî
1;28.05.2021;"89,6555";Åâðî
1;27.05.2021;"89,9392";Åâðî
1;26.05.2021;"89,9545";Åâðî
1;25.05.2021;"89,6877";Åâðî
1;22.05.2021;"89,9446";Åâðî
1;21.05.2021;"89,7708";Åâðî
1;20.05.2021;"90,1006";Åâðî
1;19.05.2021;"89,9057";Åâðî
1;18.05.2021;"89,6584";Åâðî
1;15.05.2021;"89,6249";Åâðî
1;14.05.2021;"89,9343";Åâðî
1;13.05.2021;"89,8475";Åâðî
1;12.05.2021;"90,0040";Åâðî
1;08.05.2021;"89,5060";Åâðî
1;07.05.2021;"89,6788";Åâðî
1;06.05.2021;"89,7742";Åâðî
1;05.05.2021;"90,4510";Åâðî
1;01.05.2021;"90,5850";Åâðî
1;30.04.2021;"90,1513";Åâðî
1;29.04.2021;"90,4289";Åâðî
1;28.04.2021;"90,4666";Åâðî
1;27.04.2021;"90,4468";Åâðî
1;24.04.2021;"90,4676";Åâðî
1;23.04.2021;"92,0423";Åâðî
1;22.04.2021;"92,2913";Åâðî
1;21.04.2021;"91,7507";Åâðî
1;20.04.2021;"91,4760";Åâðî
1;17.04.2021;"90,4602";Åâðî
1;16.04.2021;"92,2307";Åâðî
1;15.04.2021;"90,5391";Åâðî
1;14.04.2021;"91,9162";Åâðî
1;13.04.2021;"92,0669";Åâðî
1;10.04.2021;"91,7809";Åâðî
1;09.04.2021;"91,6192";Åâðî
1;08.04.2021;"92,3321";Åâðî
1;07.04.2021;"90,1821";Åâðî
1;06.04.2021;"89,9958";Åâðî
1;03.04.2021;"89,5916";Åâðî
1;02.04.2021;"88,9523";Åâðî
1;01.04.2021;"88,7452";Åâðî
1;31.03.2021;"88,8821";Åâðî
1;30.03.2021;"89,3490";Åâðî
1;27.03.2021;"89,2576";Åâðî
1;26.03.2021;"89,9768";Åâðî
1;25.03.2021;"90,0515";Åâðî
1;24.03.2021;"89,7670";Åâðî
1;23.03.2021;"88,6573";Åâðî
1;20.03.2021;"88,4330";Åâðî
1;19.03.2021;"88,1173";Åâðî
1;18.03.2021;"86,9693";Åâðî
1;17.03.2021;"86,9852";Åâðî
1;16.03.2021;"87,3508";Åâðî
1;13.03.2021;"87,7981";Åâðî
1;12.03.2021;"87,7585";Åâðî
1;11.03.2021;"87,9587";Åâðî
1;10.03.2021;"88,1736";Åâðî
1;06.03.2021;"88,9334";Åâðî
1;05.03.2021;"88,9421";Åâðî
1;04.03.2021;"88,8768";Åâðî
1;03.03.2021;"89,5652";Åâðî
1;02.03.2021;"89,4461";Åâðî
1;27.02.2021;"90,3743";Åâðî
1;26.02.2021;"89,4995";Åâðî
1;25.02.2021;"89,6691";Åâðî
1;21.02.2021;"89,6604";Åâðî
1;20.02.2021;"89,5427";Åâðî
1;19.02.2021;"88,8700";Åâðî
1;18.02.2021;"89,0809";Åâðî
1;17.02.2021;"88,9441";Åâðî
1;16.02.2021;"88,9754";Åâðî
1;13.02.2021;"89,6052";Åâðî
1;12.02.2021;"89,4388";Åâðî
1;11.02.2021;"89,5684";Åâðî
1;10.02.2021;"89,5286";Åâðî
1;09.02.2021;"89,4019";Åâðî
1;06.02.2021;"89,8850";Åâðî
1;05.02.2021;"90,9206";Åâðî
1;04.02.2021;"91,5624";Åâðî
1;03.02.2021;"91,6250";Åâðî
1;02.02.2021;"91,5426";Åâðî
1;30.01.2021;"92,2963";Åâðî
1;29.01.2021;"92,1310";Åâðî
1;28.01.2021;"91,2186";Åâðî
1;27.01.2021;"91,6701";Åâðî
1;26.01.2021;"91,1458";Åâðî
1;23.01.2021;"90,4087";Åâðî
1;22.01.2021;"88,9677";Åâðî
1;21.01.2021;"89,1483";Åâðî
1;20.01.2021;"89,2064";Åâðî
1;19.01.2021;"89,3304";Åâðî
1;16.01.2021;"89,2546";Åâðî
1;15.01.2021;"89,6475";Åâðî
1;14.01.2021;"89,7831";Åâðî
1;13.01.2021;"90,3227";Åâðî
1;12.01.2021;"90,8123";Åâðî
1;01.01.2021;"90,7932";Åâðî
1;31.12.2020;"90,6824";Åâðî
1;30.12.2020;"90,2074";Åâðî
1;29.12.2020;"90,1270";Åâðî
1;26.12.2020;"89,8749";Åâðî
1;25.12.2020;"91,3487";Åâðî
1;24.12.2020;"91,9822";Åâðî
1;23.12.2020;"92,0699";Åâðî
1;22.12.2020;"91,0029";Åâðî
1;19.12.2020;"89,8262";Åâðî
1;18.12.2020;"89,2887";Åâðî
1;17.12.2020;"89,3229";Åâðî
1;16.12.2020;"89,1846";Åâðî
1;15.12.2020;"88,5847";Åâðî
1;12.12.2020;"88,7744";Åâðî
1;11.12.2020;"89,1330";Åâðî
1;10.12.2020;"88,9418";Åâðî
1;09.12.2020;"89,2044";Åâðî
1;08.12.2020;"89,9695";Åâðî
1;05.12.2020;"90,2618";Åâðî
1;04.12.2020;"91,1946";Åâðî
1;03.12.2020;"91,3052";Åâðî
1;02.12.2020;"91,3096";Åâðî
1;01.12.2020;"91,2037";Åâðî
1;28.11.2020;"90,4629";Åâðî
1;27.11.2020;"90,0291";Åâðî
1;26.11.2020;"89,8880";Åâðî
1;25.11.2020;"89,8934";Åâðî
1;24.11.2020;"89,9347";Åâðî
1;21.11.2020;"90,2643";Åâðî
1;20.11.2020;"90,3484";Åâðî
1;19.11.2020;"90,2314";Åâðî
1;18.11.2020;"90,3903";Åâðî
1;17.11.2020;"91,1729";Åâðî
1;14.11.2020;"91,3222";Åâðî
1;13.11.2020;"90,8104";Åâðî
1;12.11.2020;"90,0468";Åâðî
1;11.11.2020;"90,3557";Åâðî
1;10.11.2020;"91,4953";Åâðî
1;07.11.2020;"91,3514";Åâðî
1;06.11.2020;"92,1229";Åâðî
1;04.11.2020;"93,3447";Åâðî
1;03.11.2020;"93,7570";Åâðî
1;31.10.2020;"92,6284";Åâðî
1;30.10.2020;"92,6011";Åâðî
1;29.10.2020;"91,2632";Åâðî
1;28.10.2020;"90,3552";Åâðî
1;27.10.2020;"90,4489";Åâðî
1;24.10.2020;"90,4142";Åâðî
1;23.10.2020;"91,3563";Åâðî
1;22.10.2020;"91,3448";Åâðî
1;21.10.2020;"91,5603";Åâðî
1;20.10.2020;"91,3115";Åâðî
1;17.10.2020;"91,3041";Åâðî
1;16.10.2020;"91,4542";Åâðî
1;15.10.2020;"90,7065";Åâðî
1;14.10.2020;"91,0732";Åâðî
1;13.10.2020;"91,0037";Åâðî
1;10.10.2020;"90,7163";Åâðî
1;09.10.2020;"91,6990";Åâðî
1;08.10.2020;"91,8129";Åâðî
1;07.10.2020;"92,5184";Åâðî
1;06.10.2020;"91,6599";Åâðî
1;03.10.2020;"91,5779";Åâðî
1;02.10.2020;"90,7237";Åâðî
1;01.10.2020;"92,4302";Åâðî
1;30.09.2020;"93,0237";Åâðî
1;29.09.2020;"91,4790";Åâðî
1;26.09.2020;"89,6637";Åâðî
1;25.09.2020;"89,9818";Åâðî
1;24.09.2020;"89,2508";Åâðî
1;23.09.2020;"89,4813";Åâðî
1;22.09.2020;"90,0063";Åâðî
1;19.09.2020;"88,9578";Åâðî
1;18.09.2020;"88,6313";Åâðî
1;17.09.2020;"88,8644";Åâðî
1;16.09.2020;"89,3614";Åâðî
1;15.09.2020;"88,5819";Åâðî
1;12.09.2020;"88,6768";Åâðî
1;11.09.2020;"89,3036";Åâðî
1;10.09.2020;"89,5663";Åâðî
1;09.09.2020;"89,7369";Åâðî
1;08.09.2020;"89,4771";Åâðî
1;05.09.2020;"89,0384";Åâðî
1;04.09.2020;"89,1353";Åâðî
1;03.09.2020;"87,7369";Åâðî
1;02.09.2020;"88,1547";Åâðî
1;01.09.2020;"87,8266";Åâðî
1;29.08.2020;"88,7448";Åâðî
1;28.08.2020;"88,9960";Åâðî
1;27.08.2020;"89,2254";Åâðî
1;26.08.2020;"88,0590";Åâðî
1;25.08.2020;"87,9030";Åâðî
1;22.08.2020;"87,7343";Åâðî
1;21.08.2020;"87,4261";Åâðî
1;20.08.2020;"87,4037";Åâðî
1;19.08.2020;"87,3401";Åâðî
1;18.08.2020;"86,4666";Åâðî
1;15.08.2020;"86,4092";Åâðî
1;14.08.2020;"87,0399";Åâðî
1;13.08.2020;"85,9560";Åâðî
1;12.08.2020;"85,9246";Åâðî
1;11.08.2020;"86,8258";Åâðî
1;08.08.2020;"87,1722";Åâðî
1;07.08.2020;"86,6178";Åâðî
1;06.08.2020;"86,6250";Åâðî
1;05.08.2020;"86,5011";Åâðî
1;04.08.2020;"87,2253";Åâðî
1;01.08.2020;"87,2889";Åâðî
1;31.07.2020;"86,2532";Åâðî
1;30.07.2020;"84,9120";Åâðî
1;29.07.2020;"84,2610";Åâðî
1;28.07.2020;"83,7759";Åâðî
1;25.07.2020;"83,1031";Åâðî
1;24.07.2020;"82,1893";Åâðî
1;23.07.2020;"81,5904";Åâðî
1;22.07.2020;"81,2499";Åâðî
1;21.07.2020;"82,3902";Åâðî
1;18.07.2020;"81,6821";Åâðî
1;17.07.2020;"81,2318";Åâðî
1;16.07.2020;"80,8392";Åâðî
1;15.07.2020;"80,6230";Åâðî
1;14.07.2020;"80,0937";Åâðî
1;11.07.2020;"80,2689";Åâðî
1;10.07.2020;"80,4134";Åâðî
1;09.07.2020;"80,4062";Åâðî
1;08.07.2020;"81,4676";Åâðî
1;07.07.2020;"80,5581";Åâðî
1;04.07.2020;"79,2207";Åâðî
1;03.07.2020;"79,5181";Åâðî
1;02.07.2020;"79,1901";Åâðî
1;01.07.2020;"78,9929";Åâðî
1;30.06.2020;"78,6812";Åâðî
1;27.06.2020;"77,5413";Åâðî
1;26.06.2020;"78,0589";Åâðî
1;25.06.2020;"77,7590";Åâðî
1;24.06.2020;"77,6832";Åâðî
1;23.06.2020;"77,8285";Åâðî
1;20.06.2020;"78,0047";Åâðî
1;19.06.2020;"78,2924";Åâðî
1;18.06.2020;"78,3829";Åâðî
1;17.06.2020;"79,0434";Åâðî
1;16.06.2020;"79,1451";Åâðî
1;12.06.2020;"78,5225";Åâðî
1;11.06.2020;"77,9229";Åâðî
1;10.06.2020;"77,3481";Åâðî
1;09.06.2020;"77,1861";Åâðî
1;06.06.2020;"77,9658";Åâðî
1;05.06.2020;"77,3245";Åâðî
1;04.06.2020;"76,6243";Åâðî
1;03.06.2020;"76,7782";Åâðî
1;02.06.2020;"77,6376";Åâðî
1;30.05.2020;"78,5489";Åâðî
1;29.05.2020;"78,2611";Åâðî
1;28.05.2020;"77,9069";Åâðî
1;27.05.2020;"77,7854";Åâðî
1;26.05.2020;"77,8823";Åâðî
1;23.05.2020;"78,4431";Åâðî
1;22.05.2020;"77,7965";Åâðî
1;21.05.2020;"79,1813";Åâðî
1;20.05.2020;"79,1677";Åâðî
1;19.05.2020;"78,9422";Åâðî
1;16.05.2020;"79,1279";Åâðî
1;15.05.2020;"79,9033";Åâðî
1;14.05.2020;"79,7775";Åâðî
1;13.05.2020;"79,4394";Åâðî
1;09.05.2020;"80,0039";Åâðî
1;08.05.2020;"80,0611";Åâðî
1;07.05.2020;"80,0598";Åâðî
1;01.05.2020;"79,1189";Åâðî
1;30.04.2020;"80,0488";Åâðî
1;29.04.2020;"80,7749";Åâðî
1;28.04.2020;"80,7611";Åâðî
1;25.04.2020;"80,2528";Åâðî
1;24.04.2020;"81,1468";Åâðî
1;23.04.2020;"83,6826";Åâðî
1;22.04.2020;"82,6160";Åâðî
1;21.04.2020;"81,1019";Åâðî
1;18.04.2020;"80,1110";Åâðî
1;17.04.2020;"81,2791";Åâðî
1;16.04.2020;"80,6731";Åâðî
1;15.04.2020;"80,1186";Åâðî
1;14.04.2020;"80,5387";Åâðî
1;11.04.2020;"80,7358";Åâðî
1;10.04.2020;"81,0882";Åâðî
1;09.04.2020;"82,2341";Åâðî
1;08.04.2020;"82,0120";Åâðî
1;07.04.2020;"82,6346";Åâðî
1;28.03.2020;"85,7389";Åâðî
1;27.03.2020;"85,9648";Åâðî
1;26.03.2020;"84,1485";Åâðî
1;25.03.2020;"85,4253";Åâðî
1;24.03.2020;"86,7050";Åâðî
1;21.03.2020;"84,1552";Åâðî
1;20.03.2020;"87,2669";Åâðî
1;19.03.2020;"84,8881";Åâðî
1;18.03.2020;"82,3056";Åâðî
1;17.03.2020;"82,7471";Åâðî
1;14.03.2020;"81,8610";Åâðî
1;13.03.2020;"83,6584";Åâðî
1;12.03.2020;"81,0207";Åâðî
1;11.03.2020;"81,8588";Åâðî
1;07.03.2020;"75,8424";Åâðî
1;06.03.2020;"73,6842";Åâðî
1;05.03.2020;"73,7369";Åâðî
1;04.03.2020;"73,9385";Åâðî
1;03.03.2020;"73,4178";Åâðî
1;29.02.2020;"73,7235";Åâðî
1;28.02.2020;"71,6458";Åâðî
1;27.02.2020;"71,2439";Åâðî
1;26.02.2020;"70,4591";Åâðî
1;22.02.2020;"69,4191";Åâðî
1;21.02.2020;"68,7705";Åâðî
1;20.02.2020;"68,7823";Åâðî
1;19.02.2020;"69,0882";Åâðî
1;18.02.2020;"68,6201";Åâðî
1;15.02.2020;"68,7710";Åâðî
1;14.02.2020;"69,1795";Åâðî
1;13.02.2020;"68,7843";Åâðî
1;12.02.2020;"69,7684";Åâðî
1;11.02.2020;"69,8226";Åâðî
1;08.02.2020;"69,6288";Åâðî
1;07.02.2020;"69,0837";Åâðî
1;06.02.2020;"69,7443";Åâðî
1;05.02.2020;"70,1265";Åâðî
1;04.02.2020;"70,7921";Åâðî
1;01.02.2020;"69,5976";Åâðî
1;31.01.2020;"69,4151";Åâðî
1;30.01.2020;"68,6764";Åâðî
1;29.01.2020;"69,2260";Åâðî
1;28.01.2020;"68,7775";Åâðî
1;25.01.2020;"68,2924";Åâðî
1;24.01.2020;"68,6856";Åâðî
1;23.01.2020;"68,5186";Åâðî
1;22.01.2020;"68,6222";Åâðî
1;21.01.2020;"68,2082";Åâðî
1;18.01.2020;"68,5358";Åâðî
1;17.01.2020;"68,6560";Åâðî
1;16.01.2020;"68,3747";Åâðî
1;15.01.2020;"68,4213";Åâðî
1;14.01.2020;"67,8162";Åâðî
1;11.01.2020;"68,0450";Åâðî
1;10.01.2020;"68,0555";Åâðî
1;01.01.2020;"69,3777";Åâðî
1;31.12.2019;"69,3406";Åâðî
1;28.12.2019;"69,0349";Åâðî
1;27.12.2019;"68,5003";Åâðî
1;26.12.2019;"68,4065";Åâðî
1;25.12.2019;"68,9062";Åâðî
1;24.12.2019;"68,9978";Åâðî
1;21.12.2019;"69,3780";Åâðî
1;20.12.2019;"69,5877";Åâðî
1;19.12.2019;"69,6925";Åâðî
1;18.12.2019;"69,6801";Åâðî
1;17.12.2019;"69,9431";Åâðî
1;14.12.2019;"69,8608";Åâðî
1;13.12.2019;"70,4271";Åâðî
1;12.12.2019;"70,4558";Åâðî
1;11.12.2019;"70,3881";Åâðî
1;10.12.2019;"70,5047";Åâðî
1;07.12.2019;"70,7594";Åâðî
1;06.12.2019;"70,7245";Åâðî
1;05.12.2019;"71,1086";Åâðî
1;04.12.2019;"71,0608";Åâðî
1;03.12.2019;"70,9730";Åâðî
1;30.11.2019;"70,5475";Åâðî
1;29.11.2019;"70,5747";Åâðî
1;28.11.2019;"70,4398";Åâðî
1;27.11.2019;"70,5159";Åâðî
1;26.11.2019;"70,3122";Åâðî
1;23.11.2019;"70,5207";Åâðî
1;22.11.2019;"70,6997";Åâðî
1;21.11.2019;"70,8524";Åâðî
1;20.11.2019;"70,6286";Åâðî
1;19.11.2019;"70,5313";Åâðî
1;16.11.2019;"70,4111";Åâðî
1;15.11.2019;"70,6761";Åâðî
1;14.11.2019;"70,6724";Åâðî
1;13.11.2019;"70,4235";Åâðî
1;12.11.2019;"70,4759";Åâðî
1;09.11.2019;"70,4211";Åâðî
1;08.11.2019;"70,5489";Åâðî
1;07.11.2019;"70,4301";Åâðî
1;06.11.2019;"70,4203";Åâðî
1;02.11.2019;"71,4785";Åâðî
1;01.11.2019;"71,1918";Åâðî
1;31.10.2019;"71,0081";Åâðî
1;30.10.2019;"70,7769";Åâðî
1;29.10.2019;"70,8382";Åâðî
1;26.10.2019;"71,1194";Åâðî
1;25.10.2019;"71,1400";Åâðî
1;24.10.2019;"70,9644";Åâðî
1;23.10.2019;"70,9196";Åâðî
1;22.10.2019;"71,1696";Åâðî
1;19.10.2019;"71,1299";Åâðî
1;18.10.2019;"70,9023";Åâðî
1;17.10.2019;"71,0503";Åâðî
1;16.10.2019;"70,8473";Åâðî
1;15.10.2019;"70,9305";Åâðî
1;12.10.2019;"70,7296";Åâðî
1;11.10.2019;"71,2999";Åâðî
1;10.10.2019;"71,4511";Åâðî
1;09.10.2019;"71,2372";Åâðî
1;08.10.2019;"71,1464";Åâðî
1;05.10.2019;"71,3509";Åâðî
1;04.10.2019;"71,2991";Åâðî
1;03.10.2019;"71,4669";Åâðî
1;02.10.2019;"70,8449";Åâðî
1;01.10.2019;"70,7169";Åâðî
1;28.09.2019;"70,3161";Åâðî
1;27.09.2019;"70,3834";Åâðî
1;26.09.2019;"70,5868";Åâðî
1;25.09.2019;"70,0193";Åâðî
1;24.09.2019;"70,2759";Åâðî
1;21.09.2019;"70,5975";Åâðî
1;20.09.2019;"70,9373";Åâðî
1;19.09.2019;"71,2391";Åâðî
1;18.09.2019;"70,6040";Åâðî
1;17.09.2019;"70,6695";Åâðî
1;14.09.2019;"71,5307";Åâðî
1;13.09.2019;"71,8273";Åâðî
1;12.09.2019;"72,2240";Åâðî
1;11.09.2019;"72,3039";Åâðî
1;10.09.2019;"72,3300";Åâðî
1;07.09.2019;"72,8883";Åâðî
1;06.09.2019;"72,8761";Åâðî
1;05.09.2019;"73,0638";Åâðî
1;04.09.2019;"73,2032";Åâðî
1;03.09.2019;"73,1726";Åâðî
1;31.08.2019;"73,3847";Åâðî
1;30.08.2019;"73,9558";Åâðî
1;29.08.2019;"73,6583";Åâðî
1;28.08.2019;"73,6091";Åâðî
1;27.08.2019;"73,3955";Åâðî
1;24.08.2019;"72,6243";Åâðî
1;23.08.2019;"72,8312";Åâðî
1;22.08.2019;"73,4989";Åâðî
1;21.08.2019;"73,9766";Åâðî
1;20.08.2019;"73,9484";Åâðî
1;17.08.2019;"73,2227";Åâðî
1;16.08.2019;"73,4550";Åâðî
1;15.08.2019;"72,9037";Åâðî
1;14.08.2019;"73,4149";Åâðî
1;13.08.2019;"73,1231";Åâðî
1;10.08.2019;"73,0196";Åâðî
1;09.08.2019;"73,0432";Åâðî
1;08.08.2019;"72,8914";Åâðî
1;07.08.2019;"73,0730";Åâðî
1;06.08.2019;"72,3732";Åâðî
1;03.08.2019;"71,7077";Åâðî
1;02.08.2019;"70,4727";Åâðî
1;01.08.2019;"70,7355";Åâðî
1;31.07.2019;"70,5980";Åâðî
1;30.07.2019;"70,6417";Åâðî
1;27.07.2019;"70,3110";Åâðî
1;26.07.2019;"70,2940";Åâðî
1;25.07.2019;"70,3241";Åâðî
1;24.07.2019;"70,6350";Åâðî
1;23.07.2019;"70,6546";Åâðî
1;20.07.2019;"70,7941";Åâðî
1;19.07.2019;"70,6068";Åâðî
1;18.07.2019;"70,5552";Åâðî
1;17.07.2019;"70,6771";Åâðî
1;16.07.2019;"70,8574";Åâðî
1;13.07.2019;"71,0114";Åâðî
1;12.07.2019;"71,0073";Åâðî
1;11.07.2019;"71,5631";Åâðî
1;10.07.2019;"71,4626";Åâðî
1;09.07.2019;"71,7067";Åâðî
1;06.07.2019;"71,6593";Åâðî
1;05.07.2019;"71,5420";Åâðî
1;04.07.2019;"71,6034";Åâðî
1;03.07.2019;"71,4080";Åâðî
1;02.07.2019;"71,3962";Åâðî
1;29.06.2019;"71,8179";Åâðî
1;28.06.2019;"71,6635";Åâðî
1;27.06.2019;"71,3816";Åâðî
1;26.06.2019;"71,2323";Åâðî
1;25.06.2019;"71,5973";Åâðî
